Time Step,T1,T2,T3,T4,T5,T6,T7,T8,T9,Tf_ghe1,Tf_ghe2,Tf_ghe3,T_ghe1_ext,T_ghe2_ext,T_ghe3_ext,q_ghe1,q_ghe2,q_ghe3
Units,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,W/m,W/m
4371,6.993022398707216,8.897956765647068,7.340503921044168,7.340503921044168,7.298179924152413,7.4774382910608574,7.43279387820057,7.393232964188912,7.164013787565736,7.393232964188913,6.9634470080204585,6.797603668583193,7.353672050177254,6.533661051852004,6.431193549600648,-0.01667953130864502,-0.18120482023785062,-0.15448452605449445
4372,6.962121021994951,8.962857240917334,7.488013509038176,7.488013509038176,7.4464380986216225,7.580943835150767,7.486244494577356,7.346207526856613,7.1264208839355865,7.346207526856613,6.934107571379688,6.774349751205652,7.20617055913587,6.522007615902763,6.422278618475717,-0.062375842697219325,-0.18355925879243543,-0.1568209734245863
4373,6.928678827300498,8.68528420072646,7.39683990607745,7.39683990607745,7.349453686748038,7.494044553522756,7.059837865419518,7.279320863760194,7.081301397179424,7.279320863760193,6.908034363921251,6.754253033153152,7.498803862100869,6.53674786408231,6.427204669126881,0.11172618524773155,-0.1890006268121032,-0.16648153333248478
4374,6.9724345461529715,9.52233812958104,8.958433887731799,8.958433887731799,8.942344925563445,9.093452379790676,8.45254220427341,7.40112583899788,7.149564240606853,7.40112583899788,6.929447842014707,6.7700006096342475,6.349709473722349,6.457769845031535,6.390436978661642,-1.2288066076863846,-0.5512573881625966,-0.4436019004272851
4375,7.00687434377686,9.70428611174107,9.221693593857207,9.249772473201983,9.2365258928789,9.431945224614164,8.848376124190063,7.494976429877713,7.203637587348849,7.494976429877713,6.948716100136094,6.782002065408875,6.141576735565364,6.402455770394475,6.360366543468901,-1.8493040191172296,-0.7464176529083337,-0.5761285957156654
4376,7.0276193243741565,9.651073260936549,9.078890916899745,9.173305866800238,9.161102899702096,9.351676883287293,8.850498946115195,7.539294008920645,7.2330417306075665,7.539294008920646,6.965070987083623,6.792850860107406,6.228089071726096,6.3908479652466,6.352659989607245,-2.0029137696817445,-0.8771467866544385,-0.6724077455804678
4377,7.044831220928497,9.630501863498313,8.971094763970786,9.090689776534786,9.079709204706804,9.287373818516103,8.881690648642063,7.574266387761979,7.256952897854273,7.574266387761979,6.979303594185028,6.802406447299041,6.266842126881894,6.384340800608077,6.347859996743809,-2.162585454857776,-0.9841165733799049,-0.7518565869859842
4378,7.05871551265344,9.587794457855292,8.85204649388641,8.971807121006146,8.961373432455138,9.199803390014322,8.857375552632872,7.597027258893345,7.274676693738178,7.597027258893345,6.992619949227411,6.81190273427088,6.336678965153817,6.388212639561476,6.349128774803582,-2.2374200607056354,-1.0729677234467399,-0.8215346072411136
4379,7.075053005648688,9.692298960084845,8.959782958203496,9.001275678991519,8.988714381546805,9.307964674680287,9.033021722283605,7.6387910043142195,7.299811467896333,7.638791004314218,7.0032043735306795,6.818186191651378,6.244560286344832,6.367617742747141,6.336560915406422,-2.4868534604607686,-1.1336795207673451,-0.8590626138402435
4380,7.106379342425024,9.654934361546129,8.965248111385609,9.065007933945248,9.052955370894164,9.479268200625123,9.253328806715457,7.709815048753728,7.345292089537439,7.709815048753728,7.026334500223187,6.833336202867976,6.166301290792,6.342853951692645,6.321380316198514,-2.92354676638479,-1.2945704806558087,-0.9696881348052603
4381,7.132367907016937,9.68546893498912,9.015061614851259,9.071874191671162,9.057148087806045,9.576348570438217,9.380878598501656,7.765374701036769,7.382178193412691,7.765374701036769,7.046881249241624,6.846870436850361,6.149870803571881,6.328387797446478,6.311562680288032,-3.1485484287770644,-1.4003131978116339,-1.0432920641549435
4382,7.166580259352583,9.717834236779746,9.077213992385174,9.150769075279491,9.13946819054172,9.719200111974232,9.555473140466363,7.836739110759797,7.430123734248957,7.836739110759793,7.074335279801971,6.865387716613868,6.11800508105323,6.311931448844148,6.300651698978781,-3.506314940154045,-1.5553470733191268,-1.1520935186318912
4383,7.198987309439222,9.726416982488441,9.11773954522314,9.180470068202936,9.172015613920689,9.8067309529156,9.629077198266492,7.895580166365639,7.473016576073836,7.89558016636564,7.103273434568508,6.885811004713948,6.162083134464787,6.310966702771377,6.2986054333540595,-3.721889476582674,-1.7011151637610744,-1.2607545305333328
4384,7.22150903627741,9.663961153216484,9.073736144981032,9.14610455239907,9.137672931336603,9.82803083457352,9.627203532056676,7.930052168184897,7.500963171813481,7.930052168184897,7.125510299988493,6.902132881379043,6.232900804313118,6.32096843179209,6.303302590944605,-3.7563985575981063,-1.7807368143791478,-1.3254240529861938
4385,7.193658204059337,9.258898699480302,8.713088452531322,8.860652234182856,8.851562914103857,9.721261787163154,9.427413582998227,7.870528046297451,7.461946492062583,7.870528046297451,7.104437632107072,6.887043017769912,6.3136425095966775,6.338347217916693,6.31213954347724,-3.1046439165690844,-1.5276896649693628,-1.1464366082168942
4386,7.161838931201579,9.102042482027342,8.717224717706783,8.801778863633556,8.790933976751646,9.880675011083092,9.477351738745813,7.827103295316438,7.424438357783861,7.827103295316438,7.072106537442856,6.861725300821832,6.176854851887063,6.317109779569273,6.299012243859804,-2.8188454522527886,-1.2896356217582026,-0.9611892971972138
4387,7.128886305942638,9.04718055936856,8.627709033082247,8.660551411703635,8.648944062011967,9.748441754592404,9.329082970786569,7.768448219006753,7.381731660318973,7.768448219006753,7.043354671467165,6.839920186655398,6.207813467226938,6.318261123927577,6.298108712991822,-2.4447874517424237,-1.1358837193279983,-0.8487661129627769
4388,7.062964780737525,8.74647735057813,8.224919946611744,8.224919946611744,8.210529320472467,9.341476621056023,8.863929906206137,7.635173962238944,7.291596825559515,7.635173962238944,6.990966830965015,6.801671015226679,6.406418018271751,6.346759699691087,6.311745204893844,-1.5451103245226845,-0.8100641095975547,-0.6160616609929639
4389,7.016542445075565,8.703234600471331,8.101621747962966,8.101621747962966,8.078976175695017,9.129193139158474,8.67957930864735,7.54966874034857,7.230469140328108,7.54966874034857,6.951169490310203,6.772054793358375,6.41975817204979,6.352670240271838,6.313640446388642,-1.231222216028825,-0.6521627406612363,-0.49951734585974394
4390,6.967012508770786,8.62314227207466,7.899670815560296,7.899670815560296,7.879476767570595,8.786721311787291,8.316018116313876,7.451795335123278,7.16350015801839,7.451795335123278,6.911241878051614,6.742455195344954,6.587572553932683,6.370688420979952,6.321410232671517,-0.7827553223462018,-0.48959724823797324,-0.3813544292660879
4391,6.927658335113617,8.753623112619582,7.8579296270864205,7.8579296270864205,7.832933851549431,8.558287407347322,8.233196575766398,7.384404884651798,7.113214051371398,7.384404884651798,6.875922072251047,6.715594659390437,6.535613193537198,6.367439259850296,6.317975267409474,-0.6214407471669172,-0.3722844393598031,-0.29111605901352144
4392,6.889836341274112,8.777600064799131,7.61953816060526,7.61953816060526,7.584281277000637,8.164745244523623,8.03489144026737,7.317224186425187,7.06430892393437,7.317224186425187,6.843008069254905,6.690439103948103,6.599556932583005,6.368791952084624,6.316569283961836,-0.4064566457493199,-0.2685761281615968,-0.21174419226314217
4393,6.866828991235524,8.925323043342122,7.725030735459327,7.725030735459327,7.687199417036594,8.13197544061686,8.054561145057715,7.280413741153302,7.035660466433068,7.280413741153301,6.8215013510528655,6.6738787338669034,6.506266337248888,6.36258896095243,6.312097001300739,-0.4226551605525983,-0.2505487830085465,-0.1975191229623111
4394,6.84390599735541,8.873449033586798,7.573122087745906,7.573122087745906,7.533436191703134,7.929961804351856,7.892528431388377,7.2390406822787305,7.005875335490816,7.23904068227873,6.801855657051393,6.658798182343519,6.585552933169083,6.364670631824056,6.311721029196222,-0.32919374339952956,-0.22023148132293033,-0.174839738692393
4395,6.822896604825876,8.786146514386742,7.417825504397634,7.417825504397634,7.37474329071351,7.734133559866875,7.694784142187046,7.198853994822259,6.977962176996163,7.198853994822259,6.7846818363983274,6.645678808059833,6.7029238474574715,6.370509677974395,6.313395439123502,-0.2373946221604911,-0.19825824983800036,-0.15905926517677965
4396,6.804377719714523,8.689236967998422,7.307641091290137,7.307641091290137,7.265485061071088,7.610488077077711,7.521607960841923,7.162379796674077,6.953055732195753,7.162379796674077,6.769897175777217,6.634459991164549,6.803151632506233,6.377414554880358,6.315864250133343,-0.1702198897290665,-0.18597747925583957,-0.15096625853963694
4397,6.47324489955746,4.43470142558548,4.255072228510041,4.255072228510041,4.247662693990042,4.298524024577728,4.23762993318022,6.221597249789934,6.410186297019643,6.221597249789935,6.57520171334564,6.545311873886394,8.205564566399648,6.928806176901347,6.680437450753145,7.053799429580801,1.2572056719103386,0.4804256143963295
4398,6.741866600078488,9.899270664942115,9.228763303608114,9.35962253537545,9.334248712128739,9.579304840310641,8.817191261935651,7.035520360360159,6.861244593607274,7.035520360360159,6.7087532976984985,6.605434607474162,5.253849458784665,6.381986235036838,6.349624621341051,-1.755406138117257,-0.3219499779805547,-0.25203892562463065
4399,7.01859545742342,10.46734332270675,10.01995479083589,10.01995479083589,9.99985080372318,10.116751459917749,9.798316457668268,7.6493057853538655,7.25933308852791,7.6493057853538655,6.9181069788051985,6.7434667361611496,5.500295113039464,6.186908172256533,6.227600383794391,-5.389511822240954,-1.8337761943538504,-1.2937431351993829
4400,7.278724778829044,10.26361136335107,9.865843216435689,10.376555646153687,10.351809032375074,10.449491961165464,10.225962214654107,8.09852771654379,7.596529097933117,8.098527716543792,7.157280306648776,6.915519842710102,5.971093218433473,6.216032896753758,6.234510587487086,-7.312855117403492,-3.235449055802905,-2.340904982729355
4401,7.50710583493502,10.429952002214872,10.043535718253015,10.670518459206134,10.647626959358183,10.737837186110257,10.570272100003823,8.44608134747146,7.876909856501105,8.44608134747146,7.3788848019020445,7.084472667430923,6.321890594939098,6.311688256332629,6.292035478360739,-8.553228728020242,-4.297154641656518,-3.190813500447834
4402,7.735694390547006,10.59404667129436,10.199072158879599,10.89504323147188,10.874750928281744,10.965073661448812,10.833546158153824,8.75877386073884,8.14503654161014,8.75877386073884,7.608016387372524,7.267874789331996,6.6840015633238545,6.457258914006208,6.390713037053853,-9.657695200926574,-5.356570907471185,-4.083031596270912
4403,8.005877567996292,10.789682625913127,10.427477723982994,11.238609124714497,11.21765498153788,11.322419453832163,11.229803733775642,9.123892340126755,8.458895972451346,9.123892340126755,7.877024150735363,7.488142248619088,7.017980946477868,6.630155961343973,6.517388524786828,-11.244399289199128,-6.657584846542278,-5.183286682985098
4404,8.246566257212768,11.130082939569807,10.833250820469866,11.620684001487595,11.597023560576929,11.720782586183205,11.644416556171553,9.451578665564261,8.738353205065525,9.451578665564261,8.114280927129133,7.684524031095332,7.258740774956971,6.776983188694005,6.630694857125139,-12.404753914583912,-7.565014006221504,-5.9614491463795085
4405,8.530373605020305,11.276544253011108,10.974197602027436,11.87152980797418,11.85158531794729,11.987920412431711,11.92790626864729,9.791781636161634,9.051646603034033,9.791781636161634,8.404028449047383,7.934633035861758,7.6556570036759775,7.0162752619331314,6.817619468689483,-13.699076613204221,-8.899732226005359,-7.1634651845550845
4406,8.711799289940915,11.555494053075465,11.269713574797077,12.11084478435717,12.097692933750084,12.235866095842116,12.183653091618586,10.014636018145346,9.252729478644792,10.014636018145346,8.586061256581807,8.093593359993625,7.845618944672103,7.157486495018269,6.934457241342457,-14.02416376697938,-9.236702953868074,-7.494599722147071
4407,8.869203423496101,11.775442484764213,11.509048132177055,12.31121747295956,12.298761734176102,12.433195295941989,12.374654241064652,10.201331925623405,9.424725959299128,10.201331925623403,8.745195738765384,8.234320525435496,8.028009610182156,7.289059551907362,7.0439150915718685,-14.319218395073419,-9.59394376271157,-7.843141933006215
4408,9.075180147417363,11.969249772632562,11.75301769318067,12.596568855298907,12.581275327974337,12.728903005884678,12.66389895751956,10.45532492778345,9.653145754063292,10.45532492778345,8.951238977058152,8.414648025536303,8.246750898047337,7.447153026332854,7.176150297009315,-15.291445060939733,-10.413799751686511,-8.57495366643061
4409,9.110280182676568,12.089235815394222,11.936089446862443,12.730048652041784,12.719450498212023,12.886247575970222,12.793263164158992,10.510845042171523,9.695686964467109,10.510845042171523,8.982423646475748,8.441243860630234,8.228426920184056,7.454002250779972,7.18680075679336,-14.582569858282545,-9.765218546468299,-8.014747174813428
4410,8.14544565633832,9.232376104599266,8.830862408752216,10.196663261133754,10.168703398302295,10.768761334581265,10.419859384786603,9.08647131013166,8.541631944970801,9.08647131013166,8.06489750045505,7.69266132647263,7.753083235476717,7.043323690778438,6.843690707974457,-2.6401555932623495,-2.0227523095599884,-1.6809918804196489
4411,7.947014580189005,9.28217576165423,8.935041683210557,10.22052569314265,10.20195370850324,10.807234490368522,10.51897277611983,8.854436573775894,8.322561549070429,8.854436573775894,7.857170902453144,7.517818044324516,7.189900371431957,6.859905231130394,6.713074539578604,-3.806196437160881,-2.2803883987301816,-1.8401593526647455
4412,7.730304377374896,8.875449530352531,8.429677424967808,9.513842611259275,9.487839717427914,10.261755265230683,9.923473278243529,8.531355348532887,8.062381290248812,8.531355348532887,7.652028989250247,7.3507879055189935,7.139237418822244,6.772702629967606,6.639194520789177,-2.4779373048431124,-1.5651803215056845,-1.2666195559079518
4413,7.540924777001861,9.033691123266014,8.477312661281797,8.977917148545913,8.955222218459197,9.800640360738441,9.3939880553536,8.24682074476979,7.834299739248626,8.24682074476979,7.473343859417606,7.2056391058627,7.099653434185982,6.699866974065422,6.576978472476771,-1.3840778566733052,-0.9332136818994405,-0.7584902864682078
4414,7.386499151498304,9.019887628916202,8.2580149744594,8.2580149744594,8.234455551225212,9.099006586640124,8.603706704282025,7.993949228004901,7.642315776334051,7.993949228004901,7.334636506122058,7.094137294543167,7.384191751727778,6.6753237842392155,6.545958812752282,-0.5246221934822395,-0.5672584589807019,-0.4716409535357549
4415,7.282275515633418,9.050714424058814,8.105740243527336,8.105740243527336,8.075997010060856,8.774357860620368,8.431615771920573,7.839266564221591,7.517141155179359,7.839266564221591,7.235281422267406,7.013857641866625,7.246917356522608,6.63129628031322,6.510574128553894,-0.4109745242468326,-0.41904758736997794,-0.34918034793773867
4416,7.193898709430317,8.971381139979496,7.724599844978469,7.724599844978469,7.690253010222226,8.25389735002148,8.114172525568879,7.7046353543385395,7.410035855317642,7.7046353543385395,7.152261293674355,6.946884828416235,7.295098183108201,6.599887233010171,6.483733801514828,-0.21526791015588204,-0.29034827121130563,-0.24344933903824037
4417,7.130835082277771,9.067895272824867,7.785855638871249,7.785855638871249,7.750032267942772,8.19753817883329,8.114894806742303,7.61382489907496,7.33496962424757,7.61382489907496,7.090971258773602,6.8975384628837135,7.112754991407618,6.568117618472244,6.460107301519857,-0.255937630742877,-0.2670643754022029,-0.22343208669976056
4418,7.073708363124924,8.971106133897901,7.5809580780788846,7.5809580780788846,7.542558628811602,7.942341257453234,7.902324930092343,7.526390684693741,7.265557787503834,7.526390684693741,7.0373290024626645,6.8544518781204555,7.150456439295139,6.548267320231589,6.443345968737078,-0.17698280201688618,-0.23024108056070622,-0.1935409627053913
4419,7.021343311064048,8.827998834706477,7.340086241263865,7.340086241263865,7.299595717060957,7.645460641578986,7.602669733494003,7.442415190763651,7.200879143670332,7.442415190763651,6.9895351024636785,6.816159502371154,7.282160648033298,6.536655014163706,6.431439861071976,-0.07043372940435323,-0.19904604916948945,-0.16908874251009842
4420,6.979187481447921,8.882338498383774,7.45442617062401,7.45442617062401,7.414035011566268,7.687997886986758,7.596180469059378,7.379653712546276,7.1501063637732285,7.3796537125462764,6.949252433596811,6.783851615933284,7.163126956033174,6.518851154647345,6.41759686809334,-0.09920271971640898,-0.1971903063103619,-0.16780128091269564
4421,6.938665840955354,8.64891214403096,7.432694331876283,7.432694331876283,7.387915694010203,7.6874082641499815,7.277198998071085,7.307435657919687,7.097978956321049,7.307435657919687,6.914704342422242,6.756593709108843,7.337672317768289,6.5219730269247975,6.415208461896637,0.016242363664134306,-0.21096526139272592,-0.18338346108845552
4422,6.992086471528519,9.589092356144462,9.078483374121733,9.099156273006395,9.084527687444453,9.318216282911532,8.73775642266541,7.460726387653113,7.183079401756431,7.4607263876531125,6.940138289096835,6.77380883698233,6.183696352640816,6.419550190540555,6.364538272208231,-1.6427885037018606,-0.6696914872985202,-0.5264911241558903
4423,7.027774008593922,9.721788977335834,9.288462149810599,9.3742701654275,9.362356432994645,9.635434505761333,9.111229694478764,7.563570447276381,7.241161523415934,7.56357044727638,6.959053715038044,6.783902563083052,6.0159112000739965,6.354536982799707,6.326643602750169,-2.3465505518937273,-0.9165642076749498,-0.6932929633361122
4424,7.057210751283794,9.544886850634496,9.052251820785063,9.369599990453123,9.359047951316942,9.621474383278791,9.189355794382834,7.633289159826966,7.285201634720158,7.633289159826966,6.980625050251703,6.796649741642236,6.0772225252710985,6.32796094067644,6.308097848564313,-2.748871735117362,-1.1529647146820607,-0.8630520442996918
4425,7.09175262184059,9.417707885418313,8.876290548502295,9.347636978015112,9.33858617533103,9.643443259506393,9.309519754816941,7.707735765930091,7.334656638834686,7.7077357659300905,7.008212402626208,6.814148030990195,6.105951777043241,6.308689039322323,6.293639423145701,-3.211075855113302,-1.4023255305191005,-1.0434569421496163
4426,7.108108944106358,9.440141413476919,8.819426948010635,9.11366719504753,9.104829544085636,9.534691855547964,9.245218034629291,7.732281157501452,7.355128007031898,7.732281157501451,7.02511900037104,6.825801443620028,6.219344280373614,6.31795684324063,6.296474880208156,-3.1691549223282074,-1.4812953964137585,-1.108782467607247
4427,7.122860161244318,9.580232404616424,8.949065666111203,9.041561678497525,9.030719519215408,9.596014938448057,9.35873592566881,7.7665565267458625,7.376965457883592,7.7665565267458625,7.036073272629103,6.832454107942291,6.174377127822916,6.305590018512345,6.28794275800099,-3.281624281717148,-1.5055913835582317,-1.1222866398389009
4428,7.14724987405084,9.593554786913096,8.979265585637211,9.045235038997358,9.034480552116147,9.694886619139218,9.493460793159354,7.818744072659603,7.411608226993905,7.818744072659603,7.055364362036418,6.8451260421159095,6.144027352159852,6.291984651413234,6.278643857237913,-3.5469296341560947,-1.6167833548081427,-1.1997685484179503
4429,7.1747474828973505,9.59904940444905,9.002594163596553,9.061293789389408,9.048177961368234,9.783028978788526,9.608942256103575,7.873722393153043,7.449509663870306,7.873722393153043,7.078323525747914,6.860733561785404,6.138502530202513,6.2829246583427825,6.271957459700499,-3.785213733948044,-1.7350854385387202,-1.2843579280164747
4430,7.217929707314451,9.61631575838333,9.052497988832407,9.142971361317379,9.133004541519403,9.934079078210502,9.789818889129249,7.957499502960732,7.508104658110637,7.957499502960732,7.114884168866803,6.88630119211881,6.125180116792214,6.272268834772875,6.264497726126983,-4.229203461658824,-1.9448529086670414,-1.4351937717272145
4431,7.262732834950939,9.639222480838828,9.108634624144647,9.191153598334267,9.183769723343834,10.0403367630496,9.885283857788702,8.034122017253127,7.565849257066665,8.034122017253127,7.156110591903509,6.916314066818681,6.182960176717554,6.278099166553892,6.266778876570698,-4.540009219507968,-2.153339529064259,-1.5929972666612107
4432,7.318871411906588,9.520114737457394,9.031233859844495,9.292945729153168,9.285937577840736,10.149530208733873,9.982869007213795,8.12384164620253,7.636151878336551,8.12384164620253,7.209423331453822,6.956265164558058,6.2648142851912665,6.295005016705113,6.276378450779565,-4.945310582931606,-2.4324992003847523,-1.8086075715498862
4433,7.309527957893124,9.177833919342639,8.739596604503244,9.08027491082961,9.072952912211823,10.111395200730886,9.874989651921156,8.097812968076736,7.621266072884953,8.097812968076736,7.204287539592145,6.953255826473891,6.320636284232316,6.310762111107555,6.285245580062827,-4.395127670780752,-2.209773721982192,-1.6520531385856072
4434,7.320259742350972,8.996062062321773,8.71852233031913,9.218522667905713,9.2106678209167,10.375878749597119,10.08431044203288,8.134279417985036,7.640435105773499,8.134279417985036,7.208321332588403,6.954345041296653,6.184248393937193,6.2823632471917685,6.268254976819806,-4.599647396775244,-2.1841091985176138,-1.6183190626750066
4435,7.297693144404533,9.049636678504493,8.748742213221362,9.050503220585336,9.042141812804099,10.298815371890957,9.997160363578594,8.096214995760729,7.611855671346464,8.096214995760727,7.18804126248398,6.938650256470897,6.195269627942864,6.279867529207229,6.265444841595331,-4.133915272741695,-1.9749716798043777,-1.463994806668823
4436,7.204048915541586,8.73881993033031,8.351136324952115,8.454070733022915,8.443188160314362,9.900505804113125,9.544815273573292,7.919304566871295,7.487057485657697,7.919304566871293,7.1088412895958015,6.8806105496946035,6.293793860169299,6.298378012320311,6.274163613731511,-2.7406220921586275,-1.3664465902479628,-1.0224736530923784
4437,7.128409666328729,8.691740445006456,8.219385510099777,8.240286792468465,8.22262572810695,9.626026324278637,9.27203892098765,7.783455998187992,7.388268266746234,7.783455998187993,7.042479001734696,6.831428408708722,6.294873075388333,6.3015020052814,6.274588550671208,-2.0568706523390707,-1.023855517028698,-0.7694214037441037
4438,7.05651654698156,8.598208141142742,8.0173659678706,8.017701161423068,8.001423401206242,9.285061655766242,8.906291118873398,7.648526700886364,7.292815514852562,7.6485267008863635,6.9815682270729855,6.786460583700416,6.390762282899329,6.314609753259608,6.28010565254827,-1.413477490300722,-0.7495289071774741,-0.569042411321981
4439,7.000905101472392,8.691201607313445,7.972097301887717,7.972097301887717,7.951998744871083,9.078783986786926,8.81706744018615,7.554956400660594,7.222023244733642,7.554956400660594,6.9307067332975585,6.74819865203096,6.292845361135037,6.306457065934524,6.274374059328279,-1.146290714856961,-0.56696405866142,-0.43034306338857303
4440,6.948862006693025,8.724600343462749,7.798883878180013,7.798883878180013,7.770633025925866,8.755866315399988,8.651713025806316,7.464452044416057,7.155030782151578,7.464452044416056,6.884287177670158,6.713240549026105,6.277191063025797,6.304122310924261,6.2714503159006325,-0.8379899527648647,-0.40949069909711894,-0.3118234174219032
4441,6.913320442165324,8.89777897052738,7.893520219784213,7.893520219784213,7.8618026371370595,8.623717229791533,8.558754188162032,7.4035520162689,7.109534642901491,7.4035520162689,6.8522694412050065,6.689075641323988,6.248349844375769,6.3009868661411135,6.268616639746485,-0.751221066013631,-0.35849576272485556,-0.2734219750145169
4442,6.877888329188207,8.948807526886613,7.802745594667229,7.802745594667229,7.767707245292538,8.327367551040004,8.29426656142027,7.3366498819383885,7.062524606176038,7.3366498819383885,6.822664989883982,6.666875441202116,6.379033202456507,6.308680097829575,6.271226276228193,-0.5457766285010366,-0.29293656584772426,-0.22549321869116812
4443,6.846875815784955,8.9156093574362,7.6628726841698915,7.6628726841698915,7.623341604158182,8.047927593661555,8.011796771888367,7.275726688215452,7.020739914007443,7.275726688215452,6.797626486575435,6.6481739892449685,6.539656604542538,6.319526284935417,6.275608064482496,-0.3837272417980392,-0.24924266825648356,-0.19422565577406106
4444,6.821076764501587,8.813815690987783,7.52274402231831,7.52274402231831,7.483269612540695,7.864908955031926,7.781742432389922,7.224206943973059,6.985737224795098,7.22420694397306,6.777076220514379,6.632893381309001,6.666671455556198,6.329945497055699,6.280049537822905,-0.28186997681276765,-0.22605328139998374,-0.17838521143176386
4445,6.505316433593279,4.505827658570526,4.318767353598386,4.318767353598386,4.31104856502511,4.376451729120229,4.313065072588493,6.298119201027071,6.46016904782727,6.298119201027072,6.601962663777443,6.5569134458972895,8.283173329465649,6.905806126527815,6.653657843967308,6.756197737662447,1.0341413295627953,0.32927277599544186
4446,6.823945088433644,9.784922711015724,9.309790668256328,9.847675136220172,9.829598443962892,10.117994112335133,9.576049729619607,7.258722325717742,6.991933498923476,7.258722325717741,6.758493275478492,6.631958333588121,4.941394921815878,6.258264225239242,6.271983168252766,-3.207444207620191,-0.6923737953349545,-0.49824649594093295
4447,7.227129723845653,10.214787176235436,9.885119851323502,10.412650010054948,10.397781531185451,10.599610456337883,10.36416660907484,8.04420825087118,7.541061583363989,8.04420825087118,7.1008082492951985,6.868350455824696,5.724249892667519,6.157408247719217,6.195639328285401,-7.8546326260607895,-3.19404889557677,-2.2775834538580213
4448,7.6730682708424665,10.10619380525181,9.829922527003156,10.931290119378021,10.91404293740253,11.105835343928241,10.95000417501582,8.713880953663972,8.085427064522856,8.71388095366397,7.535529911524379,7.201801078064877,6.4777577323121225,6.357178869384787,6.3181750916069,-11.015576792171117,-5.804785831514397,-4.352913031108063
4449,8.038447758555563,10.41945480563848,10.150443356246285,11.321066149139652,11.30507285484903,11.506751255601353,11.389687772244411,9.196912062877775,8.50706066530374,9.196912062877775,7.903440692426459,7.5028901508433625,7.00413635351114,6.609969321975144,6.498719636382986,-12.633503190199022,-7.452232626996665,-5.785448709482138
4450,8.335545444028497,10.664204363032596,10.376155190551371,11.564223220445264,11.549381720807018,11.77568488517064,11.679465543408552,9.553991360596461,8.835927599195234,9.55399136059646,8.207621807969161,7.763680123837944,7.4285171777843715,6.8612522553418644,6.691432648480656,-13.52128664977614,-8.564982254227656,-6.821144002145928
4451,8.670206943600727,11.0690898420178,10.796777036393143,11.94185561408263,11.926080456076201,12.16026904282606,12.090496688669887,9.960654364153545,9.206216802198972,9.960654364153546,8.546083935488717,8.057624248059875,7.830812039637206,7.131513506823888,6.909031693920778,-15.093636970032021,-10.024691627657486,-8.139775813026091
4452,8.945052887612457,11.459679138789983,11.231746375984173,12.308618292785816,12.290422489748789,12.544424560658896,12.485672558606904,10.300527954938378,9.511405141639274,10.300527954938376,8.820922680002557,8.297793168724667,8.11538335126985,7.341317405066738,7.08418119581006,-16.06343197448634,-10.876872241370485,-8.921502649118594
4453,9.265533490758596,11.737547683479658,11.498686442672136,12.602387611323095,12.586616517902502,12.8432979760334,12.795821443587625,10.659575348034451,9.8537129710916,10.659575348034451,9.148583391266605,8.593328370378025,8.523329252481277,7.637591434498762,7.332943769664449,-17.315945385090924,-12.247771572370501,-10.216402948890801
4454,9.601887430248368,12.11540066790279,11.902856854546572,13.001943947456478,12.992151747674251,13.256828519878484,13.217925573776308,11.051888068042743,10.21743203193821,11.051888068042745,9.487283000346746,8.898407885459976,8.88585056230918,7.922677932650746,7.579383738981742,-18.808947637405826,-13.58636436978378,-11.453844191484073
4455,9.951333192016943,12.476931355875895,12.288942451721947,13.389590663604862,13.380788650499266,13.652342605310182,13.61095702993341,11.445033475378343,10.589537712540348,11.445033475378343,9.840978920057108,9.221956597133051,9.279109920823279,8.23692436473587,7.854375481725753,-20.216668189689976,-14.972199104114646,-12.764962814375531
4456,10.253954302089896,12.78460663721804,12.630236054229094,13.740559894840064,13.729618226645664,14.013473863108388,13.967004884285679,11.785067415296533,10.910942099559602,11.785067415296533,10.146082448289786,9.503111104981661,9.603129946307387,8.507097481283038,8.09528011040372,-21.169137768574736,-15.901417460539221,-13.658763691746419
4457,10.43122429354417,13.001286699864368,12.898228879418223,13.99352411935261,13.986400178101416,14.28798333030822,14.225309849832671,11.994429216520148,11.10244334550398,11.99442921652015,10.321955708364833,9.664116805590103,9.763548583207625,8.649482200209519,8.225790265676224,-21.1927555241399,-15.8880406462208,-13.663708523488113
4458,9.306211395194804,10.239821745492065,10.061245396214014,11.946231570467193,11.933706294742137,12.62226799658825,12.466553239703257,10.555019484891048,9.836753394920203,10.555019484891048,9.208270566195711,8.699877681222915,8.643485730078838,7.861521647500376,7.563001967525627,-8.521171904014393,-6.003492754892974,-5.067926928062723
4459,9.049012061451775,10.227534898629665,10.050673056166682,11.77089718816943,11.761417685514767,12.440103648734617,12.293074275566426,10.276161530846931,9.564767582624146,10.276161530846931,8.94229787792921,8.459577180111925,8.259248786127438,7.608434225011488,7.354386777599702,-9.076576065102833,-6.002696417026923,-4.973613648427289
4460,8.664334596145999,9.656931592583174,9.418220908626287,11.020798438983757,11.006790990946108,11.83583262595566,11.65376309005292,9.7714161398097,9.127224185783904,9.7714161398097,8.563556226011334,8.135317922274108,7.889069189566482,7.355696312212967,7.143411658764314,-6.248429147788509,-4.009477153426925,-3.2926214840403207
